2023-9-12 14:33:45-log: Cannot access game frame or container.
2023-9-12 14:33:45-debug: asset-db:require-engine-code (1821ms)
2023-9-12 14:33:46-log: Cocos Creator v3.8.0
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:18.63MB, end 87.83MB, increase: 69.20MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.53MB, end 93.80MB, increase: 5.27MB
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.84MB, end 91.08MB, increase: 3.24MB
2023-9-12 14:33:46-debug: asset-db:worker-init: initPlugin (384ms)
2023-9-12 14:33:46-debug: [Assets Memory track]: asset-db:worker-init start:18.63MB, end 91.13MB, increase: 72.50MB
2023-9-12 14:33:46-debug: Run asset db hook programming:beforePreStart ...
2023-9-12 14:33:47-debug: %cImport%c: /Applications/Cocos/Creator/3.8.0/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
2023-9-13 20:48:31-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms √12%
2023-9-13 20:48:31-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 20:48:31-debug: // ---- build task 填充脚本数据到 settings.json ---- (2ms)
2023-9-13 20:48:31-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:48:31-debug: [Build Memory track]: 填充脚本数据到 settings.json start:264.39MB, end 264.41MB, increase: 12.67KB
2023-9-13 20:48:31-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 20:48:31-debug: run build task 填充脚本数据到 settings.json success in 2 ms √13%
2023-9-13 20:48:31-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (6ms)
2023-9-13 20:48:31-debug: run build task 整理部分构建选项内数据到 settings.json success in 6 ms √15%
2023-9-13 20:48:31-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:264.41MB, end 264.47MB, increase: 55.45KB
2023-9-13 20:48:38-debug: refresh db internal success
2023-9-13 20:48:38-debug: refresh db assets success
2023-9-13 20:48:38-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 20:48:38-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 20:48:38-debug: asset-db:refresh-all-database (41ms)
2023-9-13 20:48:38-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 20:48:38-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 20:49:19-debug: Query all assets info in project
2023-9-13 20:49:19-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 20:49:19-debug:   Number of all scenes: 2
2023-9-13 20:49:19-debug:   Number of other assets: 325
2023-9-13 20:49:19-debug:   Number of all scripts: 4
2023-9-13 20:49:19-debug: reload all scripts.
2023-9-13 20:49:19-debug: Incremental keys: 
2023-9-13 20:49:19-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 20:49:19-debug: Unregister item_pic_nodeEvent
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/9e/9e42c79efa0e597994a6670b852b71ca37d6ccfa.js'
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 20:49:19-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:49:19-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 20:49:19-debug: [[Executor]] Register GameRoot
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/9e/9e42c79efa0e597994a6670b852b71ca37d6ccfa.js" loaded.
2023-9-13 20:49:19-debug: [[Executor]] Register NodePosition
2023-9-13 20:49:19-debug: Unregister DebugViewRuntimeControl
2023-9-13 20:49:19-debug: Unregister NodePosition
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:49:19-debug: 查询 Asset Bundle start0%
2023-9-13 20:49:19-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:49:19-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 20:49:19-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 20:49:19-debug: Unregister GameRoot
2023-9-13 20:49:19-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 20:49:19-debug: // ---- build task 查询 Asset Bundle ---- (12ms)
2023-9-13 20:49:19-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:49:19-debug: [Build Memory track]: 查询 Asset Bundle start:242.77MB, end 242.32MB, increase: -464.19KB
2023-9-13 20:49:19-debug: 查询 Asset Bundle start5%
2023-9-13 20:49:19-debug: run build task 查询 Asset Bundle success in 12 ms √5%
2023-9-13 20:49:19-debug: run build task 查询 Asset Bundle success in 0 ms √10%
2023-9-13 20:49:19-debug: [Build Memory track]: 查询 Asset Bundle start:242.33MB, end 242.34MB, increase: 8.84KB
2023-9-13 20:49:19-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 20:49:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:49:19-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-9-13 20:49:19-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 20:49:19-debug: 填充脚本数据到 settings.json start12%
2023-9-13 20:49:19-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:242.34MB, end 242.35MB, increase: 9.64KB
2023-9-13 20:49:19-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-9-13 20:49:19-debug: [Build Memory track]: 填充脚本数据到 settings.json start:242.36MB, end 242.37MB, increase: 9.06KB
2023-9-13 20:49:19-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 20:49:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:49:19-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-13 20:49:19-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-13 20:49:19-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:242.38MB, end 242.43MB, increase: 54.35KB
2023-9-13 20:49:51-debug: Query all assets info in project
2023-9-13 20:49:51-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 20:49:51-debug:   Number of all scenes: 2
2023-9-13 20:49:51-debug:   Number of all scripts: 4
2023-9-13 20:49:51-debug:   Number of other assets: 325
2023-9-13 20:49:51-debug: reload all scripts.
2023-9-13 20:49:51-debug: Incremental keys: 
2023-9-13 20:49:51-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 20:49:51-debug: Unregister NodePosition
2023-9-13 20:49:51-debug: Unregister item_pic_nodeEvent
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/9e/9e42c79efa0e597994a6670b852b71ca37d6ccfa.js'
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:49:51-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 20:49:51-debug: Unregister GameRoot
2023-9-13 20:49:51-debug: [[Executor]] Register GameRoot
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/9e/9e42c79efa0e597994a6670b852b71ca37d6ccfa.js" loaded.
2023-9-13 20:49:51-debug: [[Executor]] Register NodePosition
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 20:49:51-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:49:51-debug: 查询 Asset Bundle start0%
2023-9-13 20:49:51-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:49:51-debug: Unregister DebugViewRuntimeControl
2023-9-13 20:49:51-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 20:49:51-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 20:49:51-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 20:49:51-debug: // ---- build task 查询 Asset Bundle ---- (16ms)
2023-9-13 20:49:51-debug: run build task 查询 Asset Bundle success in 16 ms √5%
2023-9-13 20:49:51-debug: [Build Memory track]: 查询 Asset Bundle start:243.55MB, end 243.84MB, increase: 302.25KB
2023-9-13 20:49:51-debug: 查询 Asset Bundle start5%
2023-9-13 20:49:51-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:49:51-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-13 20:49:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:49:51-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-13 20:49:51-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 20:49:51-debug: [Build Memory track]: 查询 Asset Bundle start:243.85MB, end 243.86MB, increase: 10.72KB
2023-9-13 20:49:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2023-9-13 20:49:51-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms √12%
2023-9-13 20:49:51-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:243.87MB, end 243.88MB, increase: 11.77KB
2023-9-13 20:49:51-debug: 填充脚本数据到 settings.json start12%
2023-9-13 20:49:51-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 20:49:51-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-13 20:49:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:49:51-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-13 20:49:51-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 20:49:51-debug: [Build Memory track]: 填充脚本数据到 settings.json start:243.89MB, end 243.90MB, increase: 10.54KB
2023-9-13 20:49:51-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (8ms)
2023-9-13 20:49:51-debug: run build task 整理部分构建选项内数据到 settings.json success in 8 ms √15%
2023-9-13 20:49:51-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:243.91MB, end 243.96MB, increase: 56.39KB
2023-9-13 20:50:10-debug: refresh db internal success
2023-9-13 20:50:10-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/Script/GameRoot.tsbackground: #aaff85; color: #000;color: #000;
2023-9-13 20:50:10-debug: refresh db assets success
2023-9-13 20:50:10-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 20:50:10-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 20:50:10-debug: asset-db:refresh-all-database (43ms)
2023-9-13 20:50:10-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 20:50:12-debug: Query all assets info in project
2023-9-13 20:50:12-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 20:50:12-debug:   Number of all scenes: 2
2023-9-13 20:50:12-debug:   Number of all scripts: 4
2023-9-13 20:50:12-debug:   Number of other assets: 325
2023-9-13 20:50:12-debug: reload all scripts.
2023-9-13 20:50:12-debug: Incremental keys: 
2023-9-13 20:50:12-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 20:50:12-debug: Unregister item_pic_nodeEvent
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/9e/9e42c79efa0e597994a6670b852b71ca37d6ccfa.js'
2023-9-13 20:50:12-debug: Unregister NodePosition
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 20:50:12-debug: Unregister GameRoot
2023-9-13 20:50:12-debug: Unregister DebugViewRuntimeControl
2023-9-13 20:50:12-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 20:50:12-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:50:12-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 20:50:12-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/79/79f4f5c3ee5c8e8d8dd6c4125379c692208cb1dc.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/79/79f4f5c3ee5c8e8d8dd6c4125379c692208cb1dc.js is not in module cache!
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 20:50:12-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:50:12-debug: 查询 Asset Bundle start0%
2023-9-13 20:50:12-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:50:12-debug: [[Executor]] Module "pack:///chunks/79/79f4f5c3ee5c8e8d8dd6c4125379c692208cb1dc.js" loaded.
2023-9-13 20:50:12-debug: [[Executor]] Register GameRoot
2023-9-13 20:50:12-debug: [[Executor]] Register NodePosition
2023-9-13 20:50:12-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 20:50:12-debug: // ---- build task 查询 Asset Bundle ---- (12ms)
2023-9-13 20:50:12-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:50:12-debug: [Build Memory track]: 查询 Asset Bundle start:245.21MB, end 245.56MB, increase: 355.34KB
2023-9-13 20:50:12-debug: 查询 Asset Bundle start5%
2023-9-13 20:50:12-debug: run build task 查询 Asset Bundle success in 12 ms √5%
2023-9-13 20:50:12-debug: run build task 查询 Asset Bundle success in 1 ms √10%
2023-9-13 20:50:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:50:12-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2023-9-13 20:50:12-debug: 整理部分构建选项内数据到 settings.json start10%
2023-9-13 20:50:12-debug: [Build Memory track]: 查询 Asset Bundle start:245.57MB, end 245.58MB, increase: 11.03KB
2023-9-13 20:50:12-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-9-13 20:50:12-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:245.58MB, end 245.59MB, increase: 9.88KB
2023-9-13 20:50:12-debug: 填充脚本数据到 settings.json start12%
2023-9-13 20:50:12-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-9-13 20:50:12-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2023-9-13 20:50:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-9-13 20:50:12-debug: [Build Memory track]: 填充脚本数据到 settings.json start:245.60MB, end 245.61MB, increase: 11.18KB
2023-9-13 20:50:12-debug: 整理部分构建选项内数据到 settings.json start13%
2023-9-13 20:50:12-debug: run build task 填充脚本数据到 settings.json success in 1 ms √13%
2023-9-13 20:50:12-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-9-13 20:50:12-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-9-13 20:50:12-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:245.62MB, end 245.67MB, increase: 55.08KB
2023-9-13 20:50:31-debug: refresh db internal success
2023-9-13 20:50:31-debug: refresh db assets success
2023-9-13 20:50:31-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 20:50:31-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 20:50:31-debug: asset-db:refresh-all-database (44ms)
2023-9-13 20:50:31-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 20:50:31-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 20:51:27-debug: refresh db internal success
2023-9-13 20:51:27-debug: %cImport%c: /Users/zhangxinxin/NewProject_1/assets/Script/GameRoot.tsbackground: #aaff85; color: #000;color: #000;
2023-9-13 20:51:27-debug: refresh db assets success
2023-9-13 20:51:27-debug: Run asset db hook engine-extends:afterRefresh ...
2023-9-13 20:51:27-debug: Run asset db hook engine-extends:afterRefresh success!
2023-9-13 20:51:27-debug: asset-db:refresh-all-database (46ms)
2023-9-13 20:51:27-debug: asset-db:worker-effect-data-processing (1ms)
2023-9-13 20:51:27-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-9-13 20:51:28-debug: Query all assets info in project
2023-9-13 20:51:28-debug: init custom config: keepNodeUuid: false, useCache: true
2023-9-13 20:51:28-debug:   Number of all scenes: 2
2023-9-13 20:51:28-debug:   Number of all scripts: 4
2023-9-13 20:51:28-debug:   Number of other assets: 325
2023-9-13 20:51:28-debug: reload all scripts.
2023-9-13 20:51:28-debug: Incremental keys: 
2023-9-13 20:51:28-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-9-13 20:51:28-debug: Unregister item_pic_nodeEvent
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js'
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js'
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/79/79f4f5c3ee5c8e8d8dd6c4125379c692208cb1dc.js'
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js'
2023-9-13 20:51:28-debug: Unregister DebugViewRuntimeControl
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
2023-9-13 20:51:28-debug: Unregister NodePosition
2023-9-13 20:51:28-debug: Invalidating 'pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js'
2023-9-13 20:51:28-debug: Unregister GameRoot
2023-9-13 20:51:28-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js is not in module cache!
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:51:28-debug: [[Executor]] Register DebugViewRuntimeControl
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/d5/d5608b38b037f8fab3d80ad8b6997514f74129c4.js" loaded.
2023-9-13 20:51:28-debug: /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/e3/e3c339abaeeb8123e756b111f2bc902494016398.js resolved to /Users/zhangxinxin/NewProject_1/temp/programming/packer-driver/targets/editor/chunks/e3/e3c339abaeeb8123e756b111f2bc902494016398.js is not in module cache!
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/50/505d3988cb1b9786f0ca0ccbd244b2e7df8b6225.js" loaded.
2023-9-13 20:51:28-debug: [[Executor]] Register item_pic_nodeEvent
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/18/18e1f4bf3e22a14c0a8332b6076fb0241c5f1658.js" loaded.
2023-9-13 20:51:28-debug: 查询 Asset Bundle start0%
2023-9-13 20:51:28-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/52/52c5783aa6cb269f6547b0da83ec062fe79b746b.js" loaded.
2023-9-13 20:51:28-debug: [[Executor]] Register NodePosition
2023-9-13 20:51:28-debug: [[Executor]] Register GameRoot
2023-9-13 20:51:28-debug: [[Executor]] Module "pack:///chunks/e3/e3c339abaeeb8123e756b111f2bc902494016398.js" loaded.
2023-9-13 20:51:28-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2023-9-13 20:51:28-debug: // ---- build task 查询 Asset Bundle ---- (21ms)
2023-9-13 20:51:28-debug: // ---- build task 查询 Asset Bundle ----
2023-9-13 20:51:28-debug: [Build Memory track]: 查询 Asset Bundle start:247.40MB, end 248.51MB, increase: 1.11MB
2023-9-13 20:51:28-debug: 查询 Asset Bundle start5%
2023-9-13 20:51:28-debug: run build task 查询 Asset Bundle success in 21 ms √5%
2023-9-13 20:51:28-debug: run build task 查询 Asset Bundle success in 0 ms √10%
2023-9-13 20:51:28-debug: [Build Memory track]: 查询 Asset Bundle start:248.51MB, end 248.52MB, increase: 9.22KB
